22, 0, 9.79864e+07, 3.06943e+07, 2.17276e+07, 2.40155e+07, 1.25308e+07, 9.01822e+06, 1.33412, 128231, 3.70609e+07, 188430, 1469.46, 65773, 143755, 57535.1, 6.78474e+06, 4802.85, 75.0445, 123353, 2.37795e+07, 2.82611e+06, 1.04553e+07, 33.07, 9.60636, 7798.41, 0.0980376, 28, 10, 28, 10, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
14, 0, 6.14672e+07, 1.44933e+07, 1.31918e+07, 1.62149e+07, 1.07868e+07, 6.7805e+06, 1.23457, 118732, 2.68379e+07, 462698, 3897, 60864.8, 114821, 53241.7, 4.92174e+06, 4444.45, 138.889, 114148, 1.69659e+07, 1.76031e+06, 8.11174e+06, 45.1211, 10.3749, 8422.34, 0.168788, 30.8, 10.6, 30.8, 10.6, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
10, 0, 3.09128e+07, 9.0597e+06, 5.77152e+06, 7.88917e+06, 4.89695e+06, 3.29551e+06, 1.15857, 111358, 2.01419e+07, 479860, 4309.16, 57118.2, 94609.7, 49964.3, 3.12743e+06, 4170.86, 65.1698, 107122, 1.30483e+07, 1.45069e+06, 5.64292e+06, 59.7347, 11.0619, 8980.05, 0.357843, 31.25, 12.8, 31.25, 12.8, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
7, 0, 2.25971e+07, 6.11374e+06, 4.20686e+06, 7.01106e+06, 3.19429e+06, 2.07114e+06, 1.13047, 108656, 1.65518e+07, 513115, 4722.37, 55732.5, 83628.1, 48752.1, 2.32126e+06, 4069.68, 63.5887, 104523, 1.08272e+07, 1.28372e+06, 4.44082e+06, 72.1853, 11.337, 9203.33, 0.501701, 34.43, 16, 34.43, 16, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
5, 0, 1.66234e+07, 4.75634e+06, 2.72928e+06, 5.48388e+06, 2.15696e+06, 1.49692e+06, 1.03777, 109320, 1.37162e+07, 496741, 4543.94, 51162.7, 67597.2, 54327.2, 1.99952e+06, 3735.99, 58.3748, 105525, 8.98091e+06, 1.04075e+06, 3.69454e+06, 86.67, 11.2682, 9147.5, 0.677853, 43.75, 19.2, 43.75, 19.2, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
3, 0, 1.42293e+07, 4.1743e+06, 2.1947e+06, 5.17935e+06, 1.62027e+06, 1.06066e+06, 1.03225, 99216.5, 1.26175e+07, 464161, 4678.27, 50890.6, 59886, 44516.7, 1.90491e+06, 3716.11, 58.0643, 95442.3, 8.05686e+06, 919837, 3.6408e+06, 94.1651, 12.4156, 10079, 0.872541, 68.26, 30, 68.26, 30, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
2, 0, 1.45147e+07, 4.56609e+06, 2.05621e+06, 5.54043e+06, 1.14276e+06, 1.20919e+06, 1.02343, 117249, 1.09178e+07, 458740, 3912.53, 50455.7, 28091.2, 63016.6, 1.6249e+06, 3684.36, 57.5681, 113507, 7.86906e+06, 469391, 2.57933e+06, 108.279, 10.5061, 8528.86, 0.723829, 120, 42, 120, 42, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
22, 0, 7.20308e+08, 8.74786e+07, 6.31289e+07, 0, 5.52652e+08, 1.70477e+07, 1.14499, 197891, 7.07131e+07, 5.75155e+06, 29064.3, 64705.8, 159417, 132502, 2.09387e+07, 515.246, 128.811, 197247, 0, 4.61049e+07, 2.1813e+07, 16.1099, 6.22482, 5053.29, 0.00864189, 28, 10, 28.5, 28, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 1, 18, 4096, 
14, 0, 6.4007e+08, 7.63114e+07, 6.26863e+07, 0, 4.82103e+08, 1.89698e+07, 1.12446, 155209, 4.49264e+07, 3.05475e+06, 19681.5, 63545.5, 127331, 90993.1, 2.25226e+07, 506.006, 126.502, 154577, 0, 1.80931e+07, 2.43011e+07, 25.6733, 7.93661, 6442.91, 0.0123996, 30.8, 10.6, 41.7825, 41.142, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 1, 18, 4096, 
10, 0, 2.9176e+08, 3.58764e+07, 2.03037e+07, 0, 2.26652e+08, 8.9286e+06, 0.988102, 189004, 2.8877e+07, 4.07399e+06, 21555, 55839.6, 104917, 132575, 1.10991e+07, 444.646, 111.161, 188448, 0, 1.50088e+07, 1.17422e+07, 37.3839, 6.51751, 5290.89, 0.0223386, 31.25, 12.8, 48, 33, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 1, 18, 4096, 
7, 0, 1.91266e+08, 2.32375e+07, 1.3044e+07, 0, 1.46804e+08, 8.17998e+06, 0.879628, 176369, 2.32458e+07, 4.60916e+06, 26133.6, 49709.6, 92739.3, 126135, 7.50369e+06, 395.833, 98.9582, 175874, 0, 1.30043e+07, 8.02796e+06, 44.2232, 6.98442, 5669.93, 0.0365168, 34.43, 16, 61.071, 34.285, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 1, 18, 4096, 
5, 0, 1.27154e+08, 1.5594e+07, 7.97105e+06, 0, 9.85162e+07, 5.07308e+06, 0.756216, 144606, 1.93793e+07, 3.57416e+06, 24716.5, 42735.3, 74961.9, 101463, 6.10513e+06, 340.297, 42.5371, 144224, 0, 1.10576e+07, 6.57513e+06, 53.6667, 8.51854, 6915.33, 0.0669937, 43.75, 19.2, 76.5, 36, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 1, 18, 4096, 
3, 0, 9.67808e+07, 1.17414e+07, 6.00744e+06, 0, 7.41769e+07, 4.85507e+06, 0.64767, 107284, 1.72446e+07, 2.89363e+06, 26971.7, 36601.2, 66410.5, 70332.9, 5.44405e+06, 291.452, 36.4315, 106956, 0, 9.53676e+06, 5.79547e+06, 61.169, 11.482, 9321.06, 0.118639, 68.26, 30, 120, 48, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 1, 18, 4096, 
2, 0, 6.87718e+07, 8.13334e+06, 4.64265e+06, 0, 5.1383e+07, 4.61279e+06, 0.433791, 86952.4, 9.65792e+06, 1.67876e+06, 19306.7, 24514.4, 31151.7, 62203.6, 3.85334e+06, 195.206, 24.4007, 86732.8, 0, 4.08756e+06, 4.03051e+06, 108.659, 14.1668, 11500.5, 0.205997, 120, 42, 157.5, 57, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 1, 18, 4096, 
1, 0, 4.6126e+07, 5.43582e+06, 2.86987e+06, 0, 3.43412e+07, 3.47915e+06, 0.397099, 83260.3, 6.95389e+06, 2.15759e+06, 25913.8, 22440.9, 29165.9, 60604.9, 2.7206e+06, 178.694, 22.3368, 83059.3, 0, 2.91156e+06, 2.88006e+06, 135.196, 14.795, 12010.5, 0.320751, 144, 80, 300, 80, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 1, 18, 4096, 
22, 0, 9.61124e+07, 5.26187e+06, 2.14927e+07, 9.74457e+06, 1.20032e+07, 4.761e+07, 1.58211, 137473, 5.68623e+07, 86071.8, 626.098, 77998.7, 143755, 53636.2, 7.31817e+06, 5695.59, 88.9937, 131689, 3.43942e+07, 2.82611e+06, 1.9642e+07, 21.6307, 8.96054, 7274.14, 0.0932298, 12, 4, 0, 0, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
1, 0, 9.44225e+06, 2.60919e+06, 1.25339e+06, 3.99437e+06, 739967, 845334, 0.961687, 119046, 7.69663e+06, 656459, 5514.34, 47411.6, 26300.5, 68085.2, 1.14762e+06, 3462.07, 54.0949, 115530, 5.34727e+06, 405558, 1.94379e+06, 147.471, 10.3476, 8400.13, 1.09588, 144, 80, 144, 80, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 1, 18, 4096, 
